"";"id";"screen name";"text"
"114";"UHJvcG9zYWw6MDkxNmY1ZDItNDQwZi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_88435";"Toutes les religions sont autorisées et respectées dans notre pays et chacune d’entre elles doit aussi respecter les autres. L’ État est le garant de cette liberté et du respect nécessaire."
"115";"UHJvcG9zYWw6N2JmNjRlZjktMzIyMi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_50102";"Davantage de fermeté sur la laïcité dans les écoles de la République. Chaque parent, dès l'entrée en CP et chaque année jusqu'au lycée, doit signer le """"Règlement Républicain de Laïcité"""" où il est clairement indiqué que l'enfant qui ne respecte pas ce règlement est exclu de l'établissement et que les allocation familiales sont suspendues pour  tout enfant non scolarisé."
"116";"UHJvcG9zYWw6ZWM3OWZjNjEtNDI1ZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_79718";"chaque ressortissant accepte les règles et les devoirs de la France"
"117";"UHJvcG9zYWw6YjVkZDJhZGMtMWY0YS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_10236";"Suppression du mot mariage et remplacement par le mot union-civil qui est plus laïque  Suppression des vacances et fériés religieux et remplacement par des jours de vacances laïques  Interdite les visites du présidant et ministre au conseil du CRIF, synagogue, église ou  mosquée"
"118";"UHJvcG9zYWw6ODU2ZjZlZDgtNDM1ZC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_84679";"Rien à dire"
"119";"UHJvcG9zYWw6NjA5N2M5M2EtMWYxYS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_8054";"que l état ne participe plus du tout aux aide et financement de tous les cultes et enseignement"
"120";"UHJvcG9zYWw6MTA2MjRmYjgtMzBlOS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_48365";"Non réponse"
"121";"UHJvcG9zYWw6Y2E2YzdhMzctNDRjYy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_91580";"Non réponse"
"122";"UHJvcG9zYWw6ODQ4ZDY4YjgtNDcxZC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_104341";"Commencer par appliquer le principe, les textes fondamentaux de notre république avant de vouloir en écrire de nouveaux..."
"123";"UHJvcG9zYWw6MDEwMzRlZTUtMWVmZS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_7018";"Le seul rôle de l'Etat devrait être de protéger les individus citoyens contre les excès des religions qui portent atteintes à l'ordre public républicain."
"124";"UHJvcG9zYWw6ODExYTdjMzQtM2M1MS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_66413";"Les religions relèvent de la vie privée de chaque citoyen et chaque citoyen croyant doit respecter la démocratie de notre pays. Il est nécessaire que l'état soit garant qu'aucune religion , ni ses représentants vont tenir auprès de leur fidèle, lors du prêche, ou  d'autres formes de communication des propos remettant en cause, notre laïcité, l'égalité, la fraternité, la république. La loi de 1901 me convient très bien."
"125";"UHJvcG9zYWw6OTk5ZWE4YWEtMmZkMi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_47368";"N'ayons pas peur"
"126";"UHJvcG9zYWw6MWY1YjZmNTAtNDc3MC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_107353";"Tolérance zéro pour les abus et l’extrémisme religieux, qui ne devrait jamais être toléré. Ce n'est qu'avec des religions appliquées de façon modérées et dans le respect de nos valeurs et de la laïcité que la haine - de tous côtés - s’apaisera."
"127";"UHJvcG9zYWw6NDE2ZmJlMjgtMzUxZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_54358";"Une stricte application par le personnel politique."
"128";"UHJvcG9zYWw6ZmY2NDA3ODItNDljMi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_115836";"Non réponse"
"129";"UHJvcG9zYWw6N2E3NjgzN2QtMjk5Yy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_38607";"Respecter bien sur toutes les religions mais a conditions que l'ensemble des cultes importes respectent nos valeurs"
"130";"UHJvcG9zYWw6Y2IwOWIxY2ItMWU3MC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_3988";"que la loi sur la laïcité soit respectée par toutes les religions"
"131";"UHJvcG9zYWw6OGQ1M2Q2YTQtMzEzMy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_48797";"aucun lien entre l'état, les différents administrations et toute s les religions ou croyances"
"132";"UHJvcG9zYWw6YzA1MGJmYjAtMWY0NC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_10064";"Vivre en société, c'est accepter l'autre tel qu'il est.  Sans être raciste, nous sommes en France. Et historiquement nous sommes tous chrétien ou Juif. Une croix chrétienne ou une étoile de david dans une salle de classe n'a jamais tué personne. Nous sommes en démocratie non ? la religion en fait partie, en naissant nous n'y pouvons rien d'avoir les yeux bleus, verts, noirs, d'être éduqué dans la religion protestante, catholique, juive, musulmane..."
"133";"UHJvcG9zYWw6OGQyZmM3N2ItM2QyMi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_68046";"interdire les signes ostentatoires de religion dans les lieux publics, les écoles, les administrations. Pas de femmes voilées dans les lieux publics(injure aux actions pour l'égalité des sexes, prônées par notre état français). Les religions ne doivent pas pouvoir financer les campagnes de nos élus."
"134";"UHJvcG9zYWw6NWU1Y2VmZTQtMjdmNC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_35520";"C'est pour une bonne part culturel. L'information est très importante, elle permet de mieux comprendre son concitoyen, à le respecter et à accepter son orientation spirituelle."
"135";"UHJvcG9zYWw6NTg1ZmM1MTItNDM1MC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_84017";"Interdire les signes ostentatoires. Instaurer des représentants de chaque religion qui """"contrôle"""" ce qui se passe."
"136";"UHJvcG9zYWw6ODgxNTUyZmItMjMxYy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_24549";"Éduquer encore et encore"
"137";"UHJvcG9zYWw6MmY3MWY4NmUtMzc5MS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_58447";"Il suffit d'appliquer certaines lois qui ne le sont pas... Mais la laïcité ne doit pas devenir une religion..."
"138";"UHJvcG9zYWw6YmYwOGZlM2MtNDZhYi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_102040";"faire déjà respecter la loi existante"
"139";"UHJvcG9zYWw6NGQ2NmQ5YmMtMzE0ZC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_49026";"sujet redondant, l'Etat doit rester laîc et la loi est bien faite."
"140";"UHJvcG9zYWw6MDk3ZjUwMDItNDcwOC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_103508";"Arrêter la laïcisation de cour d'école comme supprimer le mot""""saint"""" lors de la présentation de l'éphéméride sur les chaîne de télévision d'Etat."
"141";"UHJvcG9zYWw6NDI0NjQxZTMtMjNkYS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_26188";"Non réponse"
"142";"UHJvcG9zYWw6MTdkNjBlMzEtMjRjOC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_28567";"Rien"
"143";"UHJvcG9zYWw6NjMxZjQ0MjMtMzg2My0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_60029";"Enseigner TOUTES les histoires DES religions à l'école"
"144";"UHJvcG9zYWw6OWQyOWEwYzItNDkwMi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_113252";"informer mais respecté la difference"
"145";"UHJvcG9zYWw6YWEwYmVhMmUtMWU0Zi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_2159";"La république doit être droit """"dans ses bottes"""" ne rien faire pour favoriser telle ou telle religion. S'interdire de fiancer directement ou indirectement les religions. La communauté n'a pas à supporter l'entretien ou la construction de lieux de cultes quelque soit l'obédience concernée. chaque religion doit assurer les dépenses liées à son exercice et sa pratique."
"146";"UHJvcG9zYWw6MWVlNTk0N2ItMzVmOC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_55929";"Etre intransigeant sur le respect de celle-ci dans le domaine public et l'entreprise."
"147";"UHJvcG9zYWw6NmZhMzE2ZDYtMjBhNi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_16135";"Être plus tolérants vis à vis des religions : si on arrêtait d'en parler et de diaboliser tout ça pour se concentrer sur les rares personnes qui posent vraiment problème en appelant à la haine, on vivrait dans un climat plus serein. Par exemple on pourrait considérer qu'une petite croix au cou ou un voile qui ne cache pas le visage ne sont pas problématique, par contre le financement public de groupes religieux (écoles, associations confessionnelles, etc.), la prise de position lors de leur fonction par des agents publics ou toute discrimination ne doivent pas être tolérés"
"148";"UHJvcG9zYWw6ZmFmYjAyZWMtMzJkMi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_50909";"Non réponse"
"149";"UHJvcG9zYWw6ZTkwOGQxOGQtMWVmZC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_7007";"Non réponse"
"150";"UHJvcG9zYWw6NzY4ZTI1YTQtMjU3My0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_29959";"Non réponse"
"151";"UHJvcG9zYWw6NjgzZDE4NGUtMjE2Mi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_18619";"Non réponse"
"152";"UHJvcG9zYWw6OWYzNGMyYTQtMWVlYy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_6222";"Non réponse"
"153";"UHJvcG9zYWw6MDA1MjU4NWEtNDQyOS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_89319";"La laïcité doit être une obligation dans tout ce qui est vie publique Pour la vie privée respecter la tradition judéo-chrétienne de la France et ne pas favoriser l’émergence abusive de traditions qui ne respectent pas les traditions françaises.  Compte tenu de la démographie, on doit savoir que la religion musulmane deviendra inéluctablement majoritaire à terme. Une évolution sera inévitable, il faut la préparer ou s’y préparer... Il est indispensable que la religion musulmane pratiquée en France respecte le principe de laïcité, reste en dehors de toute vie publique et respecte à son tour les principes des autres religions exercées à titre privé, qu’elles soient catholique, protestante, juive, bouddhiste ou autre. Toutes les religions doivent pouvoir se pratiquer dans le cadre de la société française. Pour cela, leurs règles doivent s’adapter aux coutumes  et modes françaises, non l’inverse ."
"154";"UHJvcG9zYWw6N2ExMWJjYTAtM2M0YS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_66325";"Rester ferme"
"155";"UHJvcG9zYWw6OTYzMTdhZDMtMmRmMy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_45021";"Non réponse"
"156";"UHJvcG9zYWw6M2RkMDBjZDctMWZkZC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_12636";"Non réponse"
"157";"UHJvcG9zYWw6MTg5NmFiZjgtM2MzYi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_66115";"Sacraliser l'espace public en interdisant le port de tout signe religieux ostentatoire, et en refusant toute immixtion du religieux dans la gestion publique."
"158";"UHJvcG9zYWw6MzAwNDdkZWEtNDczNi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_105108";"Il faut renforcer la séparation de l'Etat et des religions. Il faut réaffirmer que les lois de la République sont au-dessus des lois des religions, sans compromission. Il faut imposer la neutralité totale dans l'espace public dans son entièreté  et réserver tous signes religieux,  toutes religions confondues,  aux espaces privés et adaptés à la pratique de la religion, afin de ne pas créer des situations conflictuelles."
"159";"UHJvcG9zYWw6YWM4NmZlOTAtM2FhMS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_63314";"Arrêter de faire de la discrimination positive  !! Se rappeler que la France est un pays CHRETIEN."
"160";"UHJvcG9zYWw6MDk3NGFiYWItMmJiYi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_41465";"le principe de laïcité n'a pas besoin d'être renforcé, juste rappelé."
"161";"UHJvcG9zYWw6OTRjMzQ1N2MtMWU0ZS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_2084";"Simplement appliquer à la lettre les termes définis à l'origine, indistinctement pour toutes les Religions. Y associer la Religion Athéiste."
"162";"UHJvcG9zYWw6YWY1OWIxMzYtMzVmZi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_56031";"La séparation de l'eglise et l état : grosse bétise"
"163";"UHJvcG9zYWw6Y2M3NzUxMDAtNDY4ZC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_100894";"Une application sans concessions des principes de laïcités. Pas de voiles! Interdictions des financements étrangers d'infrastructure religieuses."
"164";"UHJvcG9zYWw6NjM2MTZjMTktMWZkZi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_12725";"commencer par expliquer à l'école les principes de la laïcité , me semble une mesure de bon sens , tout au long de la scolarité , même si cela semble ringard"
"165";"UHJvcG9zYWw6MGY4YmExNTktM2ZmZC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_74277";"Non réponse"
"166";"UHJvcG9zYWw6MDYxNDExNDItMzA3MC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_47905";"Pas de financement  venant d'un autre pays et de pratique discordante à l'histoire cultuelle française."
"167";"UHJvcG9zYWw6MTIwMjA0MzktMjU5NC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_30539";"Non réponse"
"168";"UHJvcG9zYWw6NWIyZWYwYzEtNDc1YS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_106383";"Non réponse"
"169";"UHJvcG9zYWw6ZDAyYmMzYWQtMjBmZS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_17826";"Non réponse"
"170";"UHJvcG9zYWw6NDZhMjg3OWEtMWYyOS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_8811";"Ne touchez pas à la loi de 1905, finalement acceptée par tous."
"171";"UHJvcG9zYWw6ZTA4YmY3NGItMzAzYy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_47586";"La république prime sur la religion, c'est à la religion de s'adapter et pas l'inverse"
"172";"UHJvcG9zYWw6MzNiYjRlOTctMmY4Ny0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_46757";"la première des choses, et indispensable, est de ne pas renier notre héritage culturel. Nous sommes une nation de culture chrétienne.  De multiples religions se sont implantées en France, il convient de les respecter, mais en aucun cas, une religion ne doit imposer sa manière de voir et de raisonner aux citoyens. Les religions doivent avoir un représentant légal qui dialogue avec l'Etat, sinon, elles sont dans l'illégalité. Dans tous les lieux publics, un respect mutuel doit s'appliquer, ainsi qu'un respect de la loi ."
"173";"UHJvcG9zYWw6ODAyYWFmMmQtMWZiYi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_11556";"Non réponse"
"174";"UHJvcG9zYWw6YWEwODQxYWItNDcxOC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_104169";"Non réponse"
"175";"UHJvcG9zYWw6Yzg1ZjE2ZjUtMjJiZi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_23363";"d’arrêter d'en faire un sujet  : les lois de 901/1902 suffisent, il ya d'autre priorités"
"176";"UHJvcG9zYWw6M2RlMzRlMjctNDY4YS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_100745";"il me semble que l'on tolère beaucoup plus de pratique sur la religion musulmane  que  celle Catholique ou autres  . ex : le voile est pour moi un signe religieux alors que l'on a fait tout un cirque sur les crèches ( NB : je suis plus athée que catho , mais je respecte toutes les religions )"
"177";"UHJvcG9zYWw6YTI0OGYwOWEtMzJkZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_51115";"Non réponse"
"178";"UHJvcG9zYWw6ODNjOTBkZjktMjA3MS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_15085";"Non réponse"
"179";"UHJvcG9zYWw6ZjQwYmVhYjEtMjdlMy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_35238";"Le  respect  de  la  LOI  .  que  l'  état   veille    à  son  application  ."
"180";"UHJvcG9zYWw6MTBhNjlkM2ItMWU0Zi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_2118";"aucune subvention pour aucun culte ou secte. aucune connotation religieuse dans aucune école. Terminé le poisson le vendredi....etc."
"181";"UHJvcG9zYWw6NTNmNDFlYzctMzU1NS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_54989";"arrêter de financer toutes les écoles privées !!! ne pas rémunérer leurs professeurs et ne pas reconnaître leurs diplômes / arrêter de restaurer des églises qui ne sont pas monument historique"
"182";"UHJvcG9zYWw6ODYxY2VmNGUtMWUyZC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_381";"Ne pas faire d’exception comme cela a trop était fait, pas de menus spéciaux , pas d’abbatage Rituel , pas de voile cela marchait très bien avant"
"183";"UHJvcG9zYWw6YjkzNGI1ZDAtM2RiZC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_69126";"vérifier d’où viennent les fonds des établissements religieux"
"184";"UHJvcG9zYWw6ZjA3MjMyZWEtNDhhNC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_110679";"pas de signes distinctifs de religion sur les personnes et pour tout le monde"
"185";"UHJvcG9zYWw6OWY2MjI3ODctM2U2MC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_70985";"Satisfaisante"
"186";"UHJvcG9zYWw6MDMwNmE4M2MtM2NmNC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_67267";"Financer les religions, musulmanes notamment"
"187";"UHJvcG9zYWw6Mjg1NGFlN2MtM2FkYS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_63907";"Non réponse"
"188";"UHJvcG9zYWw6ZGRmMmQ3NzItNDM2MC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_84860";"Veiller au respect de la loi de 1905 et de ses principes"
"189";"UHJvcG9zYWw6ZDFkOTA4YmEtNDVmMC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_97643";"interdiction du port de manière ostentatoire de signes religieux suppression de la non mixité dans les établissements publics: piscines , salles de sports, hopitaux"
"190";"UHJvcG9zYWw6MDBkYTI3NjgtM2Y0NS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_73092";"Non réponse"
"191";"UHJvcG9zYWw6OTJkNjZmODktMjAyNS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_14779";"Interdiction et expulsion des personnes étrangères qui font passer leur religion avant le principe de laïcité. Fermeture des écoles coraniques clandestines ou non contrôlée par l'éducation nationale"
"192";"UHJvcG9zYWw6MGRhZjhlODYtMWU2OC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_3525";"tout va bienn sauf qu'il faut que les forces de l'ordre fasse respecter strictement cette laïcité et lui en donner les moyens . La Justice, à cet effet doit être d'une extrême fermeté."
"193";"UHJvcG9zYWw6OTlmOTA0MmQtNDc0MC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_105531";"Non réponse"
"194";"UHJvcG9zYWw6ODhkODI2NGUtNDkwZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_113601";"La compréhension de la laïcité actuellement nombre de personnes et en particulier d'intellectuels est plus proche d'un anti-cléricalisme, d'un refus de notre histoire et de notre civilisation. Si le principe de la laïcité est de dire que l'état ne doit pas être assujetti à un groupe de pression ou de pensée, alors oui il faut le renforcer. Mais pourquoi se poser la question de savoir si le président peut aller en tant que président à l'église ou à la mosquée ou au temple ou à la synagogue et participer activement à la cérémonie si telle est sa religion?"
"195";"UHJvcG9zYWw6MTc2Y2M1NWMtNDI5MC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_80566";"La laïcité est un principe de la république et, comme tout principe ne souffre ni discussion ni accommodement. Pour moi il serait antirépublicain et tragique de toucher à la loi de 1905, qui est une loi de liberté et de respect de chacun dans ses convictions."
"196";"UHJvcG9zYWw6ZTUyZDYxYTEtMzJhMi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_50535";"** La laïcité semble meilleure en France qu’en bien des pays grâce aux travaux conjoints de l’état français et des religions chrétiennes au début du XX° siècle. Il reste toujours à améliorer la connaissance des citoyens en cette matière, et à associer des religions plus récemment entrées en France à cette philosophie et à sa mise en pratique concrète. Le défaut d’instruction publique en matière de religion ne facilite pas le développement de la laïcité et favorise plutôt les communautarismes contraires à la tradition politique française.    * Le grand débat religieux est une nécessité qui n’est pas seulement historique et recoupe des problèmes de société éthiques, politiques, constitutionnels…  Le fait que bien des politiques soient plus impliqués dans les structures sportives (stades de prestige) et les espaces médiatiques que dans les structures religieuses et leurs temples (basiliques de prestige, cathédrales) ou dans les espaces muséographiques n’est pas forcément un progrès.  * Il ne me semble pas qu’il faille renforcer le principe de laïcité, il faut le développer et le ressourcer pour des citoyens dont beaucoup ont perdu le degré de connaissance du fait religieux et de l’histoire politique qui était courant au début du XX°siècle. La prééminence de l’état dans son domaine fondamental qu’est la gestion de la démocratie et donc des diverses formes de citoyenneté vis-à-vis de tous groupes de pression doit être organisée."
"197";"UHJvcG9zYWw6ZWMzYzg5NTctNDhjZC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_111460";"L'état ne doit apporter aucune aide à quelque religion que ce soit. Seuls les bâtiments classés patrimoine historique peuvent bénéficier d'une  aide au nom de l'histoire. L'état ne doit pas célébrer de fêtes religieuses à l'exception de Noël qui est une fête païenne inscrite dans le patrimoine mondiale de l'histoire à condition qu'il n'y soit pas représenté de personnages religieux (toute religion confondue)."
"198";"UHJvcG9zYWw6Y2I4ZDBmZDUtM2E3YS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_63019";"Etablir une sorte de charte de """"bonne conduite"""" entre l'état et les représentants de toutes les religions avec engagement de respect mutuel"
"199";"UHJvcG9zYWw6OTNlZTM3ZWEtMjE0My0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_18049";"Stricte application de la séparation des églises et de l'état"
"200";"UHJvcG9zYWw6MzJiZTliZTktMmFhZC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_39848";"Ils existent, il faut les respecter en toute situation."
"201";"UHJvcG9zYWw6ODIwN2RiZGMtMzA3Zi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_48050";"Non réponse"
